"","Date","Location","TimeOfDay","Unique.ID","Orig_Height_cm","Orig_WaterLevel","Orig_WaterLevel_corr","HPO","New_WaterLevel","New_WaterLevel_corr"
"1660",2011-08-20,"UDP","dawn","UDPCHU1292011",31,88,88,96,84,84
"1661",2011-08-20,"UDP","dawn","UDPCHU1452011",22,88,88,96,84,84
"1662",2011-08-20,"UDP","dawn","UDPCHU1232011",28,87,87,120,84,84
"1663",2011-08-20,"UDP","dawn","UDPCHU1492011",110,88,88,72,84,84
"1664",2011-08-20,"UDP","dawn","UDPCHU1422011",52,88,88,96,84,84
"1665",2011-08-20,"UDP","dawn","UDPCHU1892011",8,84,84,24,84,84
"1666",2011-08-20,"UDP","dawn","UDPCHU1662011",21,86,86,48,84,84
"1667",2011-08-20,"UDP","dawn","UDPCHU1522011",10,88,88,72,84,84
"1668",2011-08-20,"UDP","dawn","UDPCHU1462011",45,88,88,96,84,84
"1669",2011-08-20,"UDP","dawn","UDPCHU1872011",80,84,84,24,84,84
"1670",2011-08-20,"UDP","dawn","UDPCHU1702011",34,86,86,48,84,84
"1671",2011-08-20,"UDP","dawn","UDPCHU1302011",28,88,88,96,84,84
"1672",2011-08-20,"UDP","dawn","UDPCHU1902011",24,84,84,24,84,84
"1673",2011-08-20,"UDP","dawn","UDPCHU1242011",44,87,87,120,84,84
"1674",2011-08-20,"UDP","dawn","UDPCHU1772011",102,86,86,48,84,84
"1675",2011-08-20,"UDP","dawn","UDPCHU2042011",23,84,84,0,84,84
"1676",2011-08-20,"UDP","dawn","UDPCHU1882011",10,84,84,24,84,84
"1677",2011-08-20,"UDP","dawn","UDPCHU1172011",78,87,87,120,84,84
"1678",2011-08-20,"UDP","dawn","UDPCHU2072011",125,84,84,0,84,84
"1679",2011-08-20,"UDP","dawn","UDPCHU1162011",50,87,87,120,84,84
"1680",2011-08-20,"UDP","dawn","UDPCHU1942011",6,84,84,24,84,84
"1681",2011-08-20,"UDP","dawn","UDPCHU1752011",100,86,86,48,84,84
"1682",2011-08-20,"UDP","dawn","UDPCHU1762011",100,86,86,48,84,84
"1683",2011-08-20,"UDP","dawn","UDPCHU1502011",12,88,88,72,84,84
"1684",2011-08-20,"UDP","dawn","UDPCHU1742011",97,86,86,48,84,84
"1685",2011-08-20,"UDP","dawn","UDPCHU2062011",14,84,84,0,84,84
"1686",2011-08-20,"UDP","dawn","UDPCHU1512011",8,88,88,72,84,84
"1687",2011-08-20,"UDP","dawn","UDPCHU1932011",12,84,84,24,84,84
"1688",2011-08-20,"UDP","dawn","UDPCHU1952011",34,84,84,24,84,84
"1689",2011-08-20,"UDP","dawn","UDPCHU1922011",36,84,84,24,84,84
"1690",2011-08-20,"UDP","dusk","UDPCHU1862011",28,84,84,36,84,84
"1691",2011-08-20,"UDP","dusk","UDPCHU1542011",25,88,88,84,84,84
"1692",2011-08-20,"UDP","dusk","UDPCHU1602011",17,86,86,60,84,84
"1693",2011-08-20,"UDP","dusk","UDPCHU1292011",31,88,88,108,84,84
"1694",2011-08-20,"UDP","dusk","UDPCHU1552011",56,88,88,84,84,84
"1695",2011-08-20,"UDP","dusk","UDPCHU1822011",50,84,84,36,84,84
"1696",2011-08-20,"UDP","dusk","UDPCHU1572011",9,88,88,84,84,84
"1697",2011-08-20,"UDP","dusk","UDPCHU1362011",93,88,88,108,84,84
"1698",2011-08-20,"UDP","dusk","UDPCHU1282011",66,88,88,108,84,84
"1699",2011-08-20,"UDP","dusk","UDPCHU1622011",14,86,86,60,84,84
"1700",2011-08-20,"UDP","dusk","UDPCHU1522011",10,88,88,84,84,84
"1701",2011-08-20,"UDP","dusk","UDPCHU1422011",52,88,88,108,84,84
"1702",2011-08-20,"UDP","dusk","UDPCHU1872011",80,84,84,36,84,84
"1703",2011-08-20,"UDP","dusk","UDPCHU1592011",28,86,86,60,84,84
"1704",2011-08-20,"UDP","dusk","UDPCHU1302011",28,88,88,108,84,84
"1705",2011-08-20,"UDP","dusk","UDPCHU1332011",32,88,88,108,84,84
"1706",2011-08-20,"UDP","dusk","UDPCHU1632011",61,86,86,60,84,84
"1707",2011-08-20,"UDP","dusk","UDPCHU1562011",22,88,88,84,84,84
"1708",2011-08-20,"UDP","dusk","UDPCHU1342011",17,88,88,108,84,84
"1709",2011-08-20,"UDP","dusk","UDPCHU1792011",24,84,84,36,84,84
"1710",2011-08-20,"UDP","dusk","UDPCHU1672011",73,86,86,60,84,84
"1711",2011-08-20,"UDP","dusk","UDPCHU1532011",13,88,88,84,84,84
"1712",2011-08-20,"UDP","dusk","UDPCHU1432011",60,88,88,108,84,84
"1713",2011-08-20,"UDP","dusk","UDPCHU1882011",10,84,84,36,84,84
"1714",2011-08-20,"UDP","dusk","UDPCHU1712011",38,86,86,60,84,84
"1715",2011-08-20,"UDP","dusk","UDPCHU1312011",69,88,88,108,84,84
"1716",2011-08-20,"UDP","dusk","UDPCHU1402011",17,88,88,108,84,84
"1717",2011-08-20,"UDP","dusk","UDPCHU1642011",21,86,86,60,84,84
"1718",2011-08-20,"UDP","dusk","UDPCHU1752011",100,86,86,60,84,84
"1719",2011-08-20,"UDP","dusk","UDPCHU2072011",125,84,84,12,84,84
"1720",2011-08-20,"UDP","dusk","UDPCHU1502011",12,88,88,84,84,84
"1721",2011-08-20,"UDP","dusk","UDPCHU1682011",48,86,86,60,84,84
"1722",2011-08-20,"UDP","dusk","UDPCHU1492011",110,88,88,84,84,84
"1723",2011-08-20,"UDP","dusk","UDPCHU1442011",7,88,88,108,84,84
"1724",2011-08-20,"UDP","dusk","UDPCHU1892011",8,84,84,36,84,84
"1725",2011-08-20,"UDP","dusk","UDPCHU1722011",44,86,86,60,84,84
"1726",2011-08-20,"UDP","dusk","UDPCHU1322011",110,88,88,108,84,84
"1727",2011-08-20,"UDP","dusk","UDPCHU1482011",77,88,88,108,84,84
"1728",2011-08-20,"UDP","dusk","UDPCHU1652011",53,86,86,60,84,84
"1729",2011-08-20,"UDP","dusk","UDPCHU1742011",97,86,86,60,84,84
"1730",2011-08-20,"UDP","dusk","UDPCHU2062011",14,84,84,12,84,84
"1731",2011-08-20,"UDP","dusk","UDPCHU1512011",8,88,88,84,84,84
"1732",2011-08-20,"UDP","dusk","UDPCHU1692011",41,86,86,60,84,84
"1733",2011-08-20,"UDP","dusk","UDPCHU1952011",34,84,84,36,84,84
"1734",2011-08-20,"UDP","dusk","UDPCHU1452011",22,88,88,108,84,84
"1735",2011-08-20,"UDP","dusk","UDPCHU1902011",24,84,84,36,84,84
"1736",2011-08-20,"UDP","dusk","UDPCHU1782011",10,86,86,60,84,84
"1737",2011-08-20,"UDP","dusk","UDPCHU1802011",12,84,84,36,84,84
"1738",2011-08-20,"UDP","dusk","UDPCHU1932011",12,84,84,36,84,84
"1739",2011-08-20,"UDP","dusk","UDPCHU1662011",21,86,86,60,84,84
"1740",2011-08-20,"UDP","dusk","UDPCHU1762011",100,86,86,60,84,84
"1741",2011-08-20,"UDP","dusk","UDPCHU2052011",75,84,84,12,84,84
"1742",2011-08-20,"UDP","dusk","UDPCHU1702011",34,86,86,60,84,84
"1743",2011-08-20,"UDP","dusk","UDPCHU1942011",6,84,84,36,84,84
"1744",2011-08-20,"UDP","dusk","UDPCHU1462011",45,88,88,108,84,84
"1745",2011-08-20,"UDP","dusk","UDPCHU1772011",102,86,86,60,84,84
"1746",2011-08-20,"UDP","dusk","UDPCHU2042011",23,84,84,12,84,84
"1747",2011-08-20,"UDP","dusk","UDPCHU1922011",36,84,84,36,84,84
"1748",2011-08-20,"UDP","dusk","UDPCHU1472011",116,88,88,108,84,84
"1749",2011-08-21,"LDP","dawn","LDPCHL272011",76,47,47,120,40,40
"1750",2011-08-21,"UDP","dawn","UDPCHU1292011",31,88,88,120,84,84
"1751",2011-08-21,"UDP","dawn","UDPCHU1312011",69,88,88,120,84,84
"1752",2011-08-21,"UDP","dawn","UDPCHU1572011",9,88,88,96,84,84
"1753",2011-08-21,"UDP","dawn","UDPCHU2122011",17,84,84,0,84,84
"1754",2011-08-21,"UDP","dawn","UDPCHU1302011",28,88,88,120,84,84
"1755",2011-08-21,"UDP","dawn","UDPCHU1592011",28,86,86,72,84,84
"1756",2011-08-21,"UDP","dawn","UDPCHU1362011",93,88,88,120,84,84
"1757",2011-08-21,"UDP","dawn","UDPCHU1562011",22,88,88,96,84,84
"1758",2011-08-21,"UDP","dawn","UDPCHU1322011",110,88,88,120,84,84
"1759",2011-08-21,"UDP","dawn","UDPCHU2092011",18,84,84,0,84,84
"1760",2011-08-21,"UDP","dawn","UDPCHU1552011",56,88,88,96,84,84
"1761",2011-08-21,"UDP","dawn","UDPCHU2072011",125,84,84,24,84,84
"1762",2011-08-21,"UDP","dawn","UDPCHU1862011",28,84,84,48,84,84
"1763",2011-08-21,"UDP","dawn","UDPCHU2132011",21,84,84,0,84,84
"1764",2011-08-21,"UDP","dawn","UDPCHU1492011",110,88,88,96,84,84
"1765",2011-08-21,"UDP","dawn","UDPCHU1332011",32,88,88,120,84,84
"1766",2011-08-21,"UDP","dawn","UDPCHU1602011",17,86,86,72,84,84
"1767",2011-08-21,"UDP","dawn","UDPCHU1342011",17,88,88,120,84,84
"1768",2011-08-21,"UDP","dawn","UDPCHU1282011",66,88,88,120,84,84
"1769",2011-08-21,"UDP","dawn","UDPCHU2142011",89,84,84,0,84,84
"1770",2011-08-21,"UDP","dawn","UDPCHU2102011",20,84,84,0,84,84
"1771",2011-08-21,"UDP","dawn","UDPCHU1542011",25,88,88,96,84,84
"1772",2011-08-21,"UDP","dawn","UDPCHU2062011",14,84,84,24,84,84
"1773",2011-08-21,"UDP","dawn","UDPCHU1822011",50,84,84,48,84,84
"1774",2011-08-21,"UDP","dawn","UDPCHU2222011",14,84,84,0,84,84
"1775",2011-08-21,"UDP","dawn","UDPCHU1502011",12,88,88,96,84,84
"1776",2011-08-21,"UDP","dawn","UDPCHU1402011",17,88,88,120,84,84
"1777",2011-08-21,"UDP","dawn","UDPCHU1622011",14,86,86,72,84,84
"1778",2011-08-21,"UDP","dawn","UDPCHU2172011",50,84,84,0,84,84
"1779",2011-08-21,"UDP","dawn","UDPCHU1672011",73,86,86,72,84,84
"1780",2011-08-21,"UDP","dawn","UDPCHU2162011",43,84,84,0,84,84
"1781",2011-08-21,"UDP","dawn","UDPCHU2112011",15,84,84,0,84,84
"1782",2011-08-21,"UDP","dawn","UDPCHU1522011",10,88,88,96,84,84
"1783",2011-08-21,"UDP","dawn","UDPCHU2052011",75,84,84,24,84,84
"1784",2011-08-21,"UDP","dawn","UDPCHU1872011",80,84,84,48,84,84
"1785",2011-08-21,"UDP","dawn","UDPCHU2152011",22,84,84,0,84,84
"1786",2011-08-21,"UDP","dawn","UDPCHU1512011",8,88,88,96,84,84
"1787",2011-08-21,"UDP","dawn","UDPCHU1422011",52,88,88,120,84,84
"1788",2011-08-21,"UDP","dawn","UDPCHU1632011",61,86,86,72,84,84
"1789",2011-08-21,"UDP","dawn","UDPCHU2212011",15,84,84,0,84,84
"1790",2011-08-21,"UDP","dawn","UDPCHU1682011",48,86,86,72,84,84
"1791",2011-08-21,"UDP","dawn","UDPCHU1792011",24,84,84,48,84,84
"1792",2011-08-21,"UDP","dawn","UDPCHU1782011",10,86,86,72,84,84
"1793",2011-08-21,"UDP","dawn","UDPCHU1532011",13,88,88,96,84,84
"1794",2011-08-21,"UDP","dawn","UDPCHU2042011",23,84,84,24,84,84
"1795",2011-08-21,"UDP","dawn","UDPCHU1882011",10,84,84,48,84,84
"1796",2011-08-21,"UDP","dawn","UDPCHU1712011",38,86,86,72,84,84
"1797",2011-08-21,"UDP","dawn","UDPCHU1652011",53,86,86,72,84,84
"1798",2011-08-21,"UDP","dawn","UDPCHU1432011",60,88,88,120,84,84
"1799",2011-08-21,"UDP","dawn","UDPCHU1642011",21,86,86,72,84,84
"1800",2011-08-21,"UDP","dawn","UDPCHU2202011",11,84,84,0,84,84
"1801",2011-08-21,"UDP","dawn","UDPCHU1692011",41,86,86,72,84,84
"1802",2011-08-21,"UDP","dawn","UDPCHU1472011",116,88,88,120,84,84
"1803",2011-08-21,"UDP","dawn","UDPCHU1772011",102,86,86,72,84,84
"1804",2011-08-21,"UDP","dawn","UDPCHU1902011",24,84,84,48,84,84
"1805",2011-08-21,"UDP","dawn","UDPCHU1462011",45,88,88,120,84,84
"1806",2011-08-21,"UDP","dawn","UDPCHU1892011",8,84,84,48,84,84
"1807",2011-08-21,"UDP","dawn","UDPCHU1722011",44,86,86,72,84,84
"1808",2011-08-21,"UDP","dawn","UDPCHU1662011",21,86,86,72,84,84
"1809",2011-08-21,"UDP","dawn","UDPCHU1442011",7,88,88,120,84,84
"1810",2011-08-21,"UDP","dawn","UDPCHU1752011",100,86,86,72,84,84
"1811",2011-08-21,"UDP","dawn","UDPCHU1742011",97,86,86,72,84,84
"1812",2011-08-21,"UDP","dawn","UDPCHU1702011",34,86,86,72,84,84
"1813",2011-08-21,"UDP","dawn","UDPCHU1482011",77,88,88,120,84,84
"1814",2011-08-21,"UDP","dawn","UDPCHU1762011",100,86,86,72,84,84
"1815",2011-08-21,"UDP","dawn","UDPCHU1952011",34,84,84,48,84,84
"1816",2011-08-21,"UDP","dawn","UDPCHU1452011",22,88,88,120,84,84
"1817",2011-08-21,"UDP","dawn","UDPCHU1942011",6,84,84,48,84,84
"1818",2011-08-21,"UDP","dawn","UDPCHU1802011",12,84,84,48,84,84
"1819",2011-08-21,"UDP","dawn","UDPCHU1932011",12,84,84,48,84,84
"1820",2011-08-21,"UDP","dawn","UDPCHU1922011",36,84,84,48,84,84
"1821",2011-08-21,"UDP","dusk","UDPCHU1682011",48,86,86,84,90,90
"1822",2011-08-21,"UDP","dusk","UDPCHU1722011",44,86,86,84,90,90
"1823",2011-08-21,"UDP","dusk","UDPCHU1712011",38,86,86,84,90,90
"1824",2011-08-21,"UDP","dusk","UDPCHU1562011",22,88,88,108,90,90
"1825",2011-08-21,"UDP","dusk","UDPCHU1542011",25,88,88,108,90,90
"1826",2011-08-21,"UDP","dusk","UDPCHU1572011",9,88,88,108,90,90
"1827",2011-08-21,"UDP","dusk","UDPCHU1522011",10,88,88,108,90,90
"1828",2011-08-21,"UDP","dusk","UDPCHU1692011",41,86,86,84,90,90
"1829",2011-08-21,"UDP","dusk","UDPCHU1502011",12,88,88,108,90,90
"1830",2011-08-21,"UDP","dusk","UDPCHU1772011",102,86,86,84,90,90
"1831",2011-08-21,"UDP","dusk","UDPCHU1552011",56,88,88,108,90,90
"1832",2011-08-21,"UDP","dusk","UDPCHU1782011",10,86,86,84,90,90
"1833",2011-08-21,"UDP","dusk","UDPCHU1672011",73,86,86,84,90,90
"1834",2011-08-21,"UDP","dusk","UDPCHU1532011",13,88,88,108,90,90
"1835",2011-08-21,"UDP","dusk","UDPCHU1492011",110,88,88,108,90,90
"1836",2011-08-21,"UDP","dusk","UDPCHU1592011",28,86,86,84,90,90
"1837",2011-08-21,"UDP","dusk","UDPCHU2052011",75,84,84,36,90,90
"1838",2011-08-21,"UDP","dusk","UDPCHU1652011",53,86,86,84,90,90
"1839",2011-08-21,"UDP","dusk","UDPCHU1702011",34,86,86,84,90,90
"1840",2011-08-21,"UDP","dusk","UDPCHU1512011",8,88,88,108,90,90
"1841",2011-08-21,"UDP","dusk","UDPCHU1752011",100,86,86,84,90,90
"1842",2011-08-21,"UDP","dusk","UDPCHU2072011",125,84,84,36,90,90
"1843",2011-08-21,"UDP","dusk","UDPCHU1862011",28,84,84,60,90,90
"1844",2011-08-21,"UDP","dusk","UDPCHU2092011",18,84,84,12,90,90
"1845",2011-08-21,"UDP","dusk","UDPCHU2202011",11,84,84,12,90,90
"1846",2011-08-21,"UDP","dusk","UDPCHU2222011",14,84,84,12,90,90
"1847",2011-08-21,"UDP","dusk","UDPCHU1602011",17,86,86,84,90,90
"1848",2011-08-21,"UDP","dusk","UDPCHU2042011",23,84,84,36,90,90
"1849",2011-08-21,"UDP","dusk","UDPCHU1662011",21,86,86,84,90,90
"1850",2011-08-21,"UDP","dusk","UDPCHU2122011",17,84,84,12,90,90
"1851",2011-08-21,"UDP","dusk","UDPCHU2172011",50,84,84,12,90,90
"1852",2011-08-21,"UDP","dusk","UDPCHU1742011",97,86,86,84,90,90
"1853",2011-08-21,"UDP","dusk","UDPCHU2062011",14,84,84,36,90,90
"1854",2011-08-21,"UDP","dusk","UDPCHU1822011",50,84,84,60,90,90
"1855",2011-08-21,"UDP","dusk","UDPCHU2102011",20,84,84,12,90,90
"1856",2011-08-21,"UDP","dusk","UDPCHU1632011",61,86,86,84,90,90
"1857",2011-08-21,"UDP","dusk","UDPCHU2152011",22,84,84,12,90,90
"1858",2011-08-21,"UDP","dusk","UDPCHU1622011",14,86,86,84,90,90
"1859",2011-08-21,"UDP","dusk","UDPCHU1792011",24,84,84,60,90,90
"1860",2011-08-21,"UDP","dusk","UDPCHU1802011",12,84,84,60,90,90
"1861",2011-08-21,"UDP","dusk","UDPCHU2132011",21,84,84,12,90,90
"1862",2011-08-21,"UDP","dusk","UDPCHU2112011",15,84,84,12,90,90
"1863",2011-08-21,"UDP","dusk","UDPCHU1762011",100,86,86,84,90,90
"1864",2011-08-21,"UDP","dusk","UDPCHU2142011",89,84,84,12,90,90
"1865",2011-08-21,"UDP","dusk","UDPCHU1872011",80,84,84,60,90,90
"1866",2011-08-21,"UDP","dusk","UDPCHU1952011",34,84,84,60,90,90
"1867",2011-08-21,"UDP","dusk","UDPCHU1642011",21,86,86,84,90,90
"1868",2011-08-21,"UDP","dusk","UDPCHU1902011",24,84,84,60,90,90
"1869",2011-08-21,"UDP","dusk","UDPCHU1942011",6,84,84,60,90,90
"1870",2011-08-21,"UDP","dusk","UDPCHU2212011",15,84,84,12,90,90
"1871",2011-08-21,"UDP","dusk","UDPCHU2162011",43,84,84,12,90,90
"1872",2011-08-21,"UDP","dusk","UDPCHU1882011",10,84,84,60,90,90
"1873",2011-08-21,"UDP","dusk","UDPCHU1922011",36,84,84,60,90,90
"1874",2011-08-21,"UDP","dusk","UDPCHU1932011",12,84,84,60,90,90
"1875",2011-08-21,"UDP","dusk","UDPCHU1892011",8,84,84,60,90,90
"1876",2011-08-22,"UDP","dawn","UDPCHU1712011",38,86,86,96,90,90
"1877",2011-08-22,"UDP","dawn","UDPCHU1692011",41,86,86,96,90,90
"1878",2011-08-22,"UDP","dawn","UDPCHU1722011",44,86,86,96,90,90
"1879",2011-08-22,"UDP","dawn","UDPCHU1772011",102,86,86,96,90,90
"1880",2011-08-22,"UDP","dawn","UDPCHU1702011",34,86,86,96,90,90
"1881",2011-08-22,"UDP","dawn","UDPCHU1782011",10,86,86,96,90,90
"1882",2011-08-22,"UDP","dawn","UDPCHU1752011",100,86,86,96,90,90
"1883",2011-08-22,"UDP","dawn","UDPCHU1562011",22,88,88,120,90,90
"1884",2011-08-22,"UDP","dawn","UDPCHU228RS2011",6,90,90,0,90,90
"1885",2011-08-22,"UDP","dawn","UDPCHU1762011",100,86,86,96,90,90
"1886",2011-08-22,"UDP","dawn","UDPCHU2202011",11,84,84,24,90,90
"1887",2011-08-22,"UDP","dawn","UDPCHU1542011",25,88,88,120,90,90
"1888",2011-08-22,"UDP","dawn","UDPCHU1602011",17,86,86,96,90,90
"1889",2011-08-22,"UDP","dawn","UDPCHU1552011",56,88,88,120,90,90
"1890",2011-08-22,"UDP","dawn","UDPCHU1592011",28,86,86,96,90,90
"1891",2011-08-22,"UDP","dawn","UDPCHU2122011",17,84,84,24,90,90
"1892",2011-08-22,"UDP","dawn","UDPCHU1532011",13,88,88,120,90,90
"1893",2011-08-22,"UDP","dawn","UDPCHU1742011",97,86,86,96,90,90
"1894",2011-08-22,"UDP","dawn","UDPCHU1522011",10,88,88,120,90,90
"1895",2011-08-22,"UDP","dawn","UDPCHU229RN2011",7,90,90,0,90,90
"1896",2011-08-22,"UDP","dawn","UDPCHU2072011",125,84,84,48,90,90
"1897",2011-08-22,"UDP","dawn","UDPCHU1632011",61,86,86,96,90,90
"1898",2011-08-22,"UDP","dawn","UDPCHU1682011",48,86,86,96,90,90
"1899",2011-08-22,"UDP","dawn","UDPCHU1622011",14,86,86,96,90,90
"1900",2011-08-22,"UDP","dawn","UDPCHU2222011",14,84,84,24,90,90
"1901",2011-08-22,"UDP","dawn","UDPCHU1502011",12,88,88,120,90,90
"1902",2011-08-22,"UDP","dawn","UDPCHU2132011",21,84,84,24,90,90
"1903",2011-08-22,"UDP","dawn","UDPCHU1492011",110,88,88,120,90,90
"1904",2011-08-22,"UDP","dawn","UDPCHU1572011",9,88,88,120,90,90
"1905",2011-08-22,"UDP","dawn","UDPCHU2052011",75,84,84,48,90,90
"1906",2011-08-22,"UDP","dawn","UDPCHU230CS2011",12,90,90,0,90,90
"1907",2011-08-22,"UDP","dawn","UDPCHU2062011",14,84,84,48,90,90
"1908",2011-08-22,"UDP","dawn","UDPCHU1642011",21,86,86,96,90,90
"1909",2011-08-22,"UDP","dawn","UDPCHU2102011",20,84,84,24,90,90
"1910",2011-08-22,"UDP","dawn","UDPCHU1672011",73,86,86,96,90,90
"1911",2011-08-22,"UDP","dawn","UDPCHU2152011",22,84,84,24,90,90
"1912",2011-08-22,"UDP","dawn","UDPCHU1512011",8,88,88,120,90,90
"1913",2011-08-22,"UDP","dawn","UDPCHU225RN2011",24,90,90,0,90,90
"1914",2011-08-22,"UDP","dawn","UDPCHU223RN2011",20,90,90,0,90,90
"1915",2011-08-22,"UDP","dawn","UDPCHU2212011",15,84,84,24,90,90
"1916",2011-08-22,"UDP","dawn","UDPCHU2042011",23,84,84,48,90,90
"1917",2011-08-22,"UDP","dawn","UDPCHU231RS2011",16,90,90,0,90,90
"1918",2011-08-22,"UDP","dawn","UDPCHU2142011",89,84,84,24,90,90
"1919",2011-08-22,"UDP","dawn","UDPCHU1652011",53,86,86,96,90,90
"1920",2011-08-22,"UDP","dawn","UDPCHU2112011",15,84,84,24,90,90
"1921",2011-08-22,"UDP","dawn","UDPCHU2092011",18,84,84,24,90,90
"1922",2011-08-22,"UDP","dawn","UDPCHU234CS2011",20,90,90,0,90,90
"1923",2011-08-22,"UDP","dawn","UDPCHU1792011",24,84,84,72,90,90
"1924",2011-08-22,"UDP","dawn","UDPCHU1862011",28,84,84,72,90,90
"1925",2011-08-22,"UDP","dawn","UDPCHU224RS2011",9,90,90,0,90,90
"1926",2011-08-22,"UDP","dawn","UDPCHU1662011",21,86,86,96,90,90
"1927",2011-08-22,"UDP","dawn","UDPCHU2172011",50,84,84,24,90,90
"1928",2011-08-22,"UDP","dawn","UDPCHU232CS2011",68,90,90,0,90,90
"1929",2011-08-22,"UDP","dawn","UDPCHU2162011",43,84,84,24,90,90
"1930",2011-08-22,"UDP","dawn","UDPCHU1892011",8,84,84,72,90,90
"1931",2011-08-22,"UDP","dawn","UDPCHU1822011",50,84,84,72,90,90
"1932",2011-08-22,"UDP","dawn","UDPCHU1902011",24,84,84,72,90,90
"1933",2011-08-22,"UDP","dawn","UDPCHU1952011",34,84,84,72,90,90
"1934",2011-08-22,"UDP","dawn","UDPCHU1872011",80,84,84,72,90,90
"1935",2011-08-22,"UDP","dawn","UDPCHU1932011",12,84,84,72,90,90
"1936",2011-08-22,"UDP","dawn","UDPCHU1882011",10,84,84,72,90,90
"1937",2011-08-22,"UDP","dawn","UDPCHU1802011",12,84,84,72,90,90
"1938",2011-08-22,"UDP","dawn","UDPCHU1942011",6,84,84,72,90,90
"1939",2011-08-22,"UDP","dawn","UDPCHU1922011",36,84,84,72,90,90
"1940",2011-08-22,"UDP","dusk","UDPCHU1692011",41,86,86,108,92,92
"1941",2011-08-22,"UDP","dusk","UDPCHU1752011",100,86,86,108,92,92
"1942",2011-08-22,"UDP","dusk","UDPCHU1742011",97,86,86,108,92,92
"1943",2011-08-22,"UDP","dusk","UDPCHU1682011",48,86,86,108,92,92
"1944",2011-08-22,"UDP","dusk","UDPCHU1712011",38,86,86,108,92,92
"1945",2011-08-22,"UDP","dusk","UDPCHU1702011",34,86,86,108,92,92
"1946",2011-08-22,"UDP","dusk","UDPCHU1632011",61,86,86,108,92,92
"1947",2011-08-22,"UDP","dusk","UDPCHU1722011",44,86,86,108,92,92
"1948",2011-08-22,"UDP","dusk","UDPCHU1822011",50,84,84,84,92,92
"1949",2011-08-22,"UDP","dusk","UDPCHU1762011",100,86,86,108,92,92
"1950",2011-08-22,"UDP","dusk","UDPCHU2102011",20,84,84,36,92,92
"1951",2011-08-22,"UDP","dusk","UDPCHU1872011",80,84,84,84,92,92
"1952",2011-08-22,"UDP","dusk","UDPCHU1772011",102,86,86,108,92,92
"1953",2011-08-22,"UDP","dusk","UDPCHU1642011",21,86,86,108,92,92
"1954",2011-08-22,"UDP","dusk","UDPCHU1782011",10,86,86,108,92,92
"1955",2011-08-22,"UDP","dusk","UDPCHU2072011",125,84,84,60,92,92
"1956",2011-08-22,"UDP","dusk","UDPCHU2212011",15,84,84,36,92,92
"1957",2011-08-22,"UDP","dusk","UDPCHU2202011",11,84,84,36,92,92
"1958",2011-08-22,"UDP","dusk","UDPCHU1882011",10,84,84,84,92,92
"1959",2011-08-22,"UDP","dusk","UDPCHU1602011",17,86,86,108,92,92
"1960",2011-08-22,"UDP","dusk","UDPCHU1652011",53,86,86,108,92,92
"1961",2011-08-22,"UDP","dusk","UDPCHU2112011",15,84,84,36,92,92
"1962",2011-08-22,"UDP","dusk","UDPCHU2062011",14,84,84,60,92,92
"1963",2011-08-22,"UDP","dusk","UDPCHU2142011",89,84,84,36,92,92
"1964",2011-08-22,"UDP","dusk","UDPCHU231RS2011",16,90,90,12,92,92
"1965",2011-08-22,"UDP","dusk","UDPCHU1862011",28,84,84,84,92,92
"1966",2011-08-22,"UDP","dusk","UDPCHU1622011",14,86,86,108,92,92
"1967",2011-08-22,"UDP","dusk","UDPCHU1902011",24,84,84,84,92,92
"1968",2011-08-22,"UDP","dusk","UDPCHU1672011",73,86,86,108,92,92
"1969",2011-08-22,"UDP","dusk","UDPCHU1892011",8,84,84,84,92,92
"1970",2011-08-22,"UDP","dusk","UDPCHU1592011",28,86,86,108,92,92
"1971",2011-08-22,"UDP","dusk","UDPCHU1662011",21,86,86,108,92,92
"1972",2011-08-22,"UDP","dusk","UDPCHU2122011",17,84,84,36,92,92
"1973",2011-08-22,"UDP","dusk","UDPCHU2052011",75,84,84,60,92,92
"1974",2011-08-22,"UDP","dusk","UDPCHU2162011",43,84,84,36,92,92
"1975",2011-08-22,"UDP","dusk","UDPCHU232CS2011",68,90,90,12,92,92
"1976",2011-08-22,"UDP","dusk","UDPCHU223RN2011",20,90,90,12,92,92
"1977",2011-08-22,"UDP","dusk","UDPCHU2222011",14,84,84,36,92,92
"1978",2011-08-22,"UDP","dusk","UDPCHU1952011",34,84,84,84,92,92
"1979",2011-08-22,"UDP","dusk","UDPCHU2092011",18,84,84,36,92,92
"1980",2011-08-22,"UDP","dusk","UDPCHU2042011",23,84,84,60,92,92
"1981",2011-08-22,"UDP","dusk","UDPCHU2172011",50,84,84,36,92,92
"1982",2011-08-22,"UDP","dusk","UDPCHU1802011",12,84,84,84,92,92
"1983",2011-08-22,"UDP","dusk","UDPCHU2132011",21,84,84,36,92,92
"1984",2011-08-22,"UDP","dusk","UDPCHU2152011",22,84,84,36,92,92
"1985",2011-08-22,"UDP","dusk","UDPCHU1942011",6,84,84,84,92,92
"1986",2011-08-22,"UDP","dusk","UDPCHU234CS2011",20,90,90,12,92,92
"1987",2011-08-22,"UDP","dusk","UDPCHU224RS2011",9,90,90,12,92,92
"1988",2011-08-22,"UDP","dusk","UDPCHU228RS2011",6,90,90,12,92,92
"1989",2011-08-22,"UDP","dusk","UDPCHU230CS2011",12,90,90,12,92,92
